file,time,error,quality
19951211A.mexico.CTAO.BHT,-154.9105087277879,0.13462652201650555,0.9025
19951211A.mexico.PMG.BHT,-157.4204370722174,0.09278887168171752,0.72
19951225A.kermadec.DSB.BHT,-163.22512090462246,0.1724685876577952,0.8175
19951230A.japan.ATDB.BHT,-171.9649037572577,0.6629759553188572,0.635
19951230A.pacific.ABKT.BHT,-160.7935248385649,0.15546143649037095,0.64
19951230A.pacific.BGCA.BHT,-151.1405186691514,0.16234391202216952,0.895
19951230A.pacific.KURK.BHT,-154.2138368947875,0.1343702028262765,0.84
19951230A.pacific.MHV.BHT,-163.26746562080726,0.2211488215548339,0.91
19951230A.pacific.OBN.BHT,-161.5381763152926,0.10093281784148928,0.755
19951230A.pacific.SYO.BHT,-156.23654760186162,0.09843355373196096,0.875
19951230A.pacific.WUS.BHT,-157.72337305399503,0.08054613370898155,0.6875
19960122A.southsandwich.DPC.BHT,-152.82967828045614,0.1191751150070847,0.61
19960122A.southsandwich.PMB.BHT,-155.05320705553353,0.19878633076595792,0.6525
19960130A.kermadec.MBC.BHT,-151.5441381174209,0.14763995422458098,0.6375
19960203A.china.PEL.BHT,-170.41622013998781,0.127086278530297,0.635
19960216A.ascension.ARPA.BHT,-154.24500516736506,0.16996390184663362,0.875
19960216A.ascension.CAN.BHT,-149.58907308014344,0.2434390408782401,0.8875
19960216A.ascension.MTCA.BHT,-152.55668580272058,0.16690599316405627,0.745
19960217A.indonesia.STU.BHT,-151.86900443831325,0.24019646482013346,0.6575
19960217B.indonesia.VSL.BHT,-155.10170276383838,0.0872913585233229,0.715
19960217B.indonesia.WLF.BHT,-158.44641170123631,0.3938500122590026,0.7725
19960218A.ascension.CAN.BHT,-152.75173583841112,0.13061717056940275,0.855
19960218A.ascension.MTCA.BHT,-149.85427802218382,0.0758389721001149,0.6725
19960218A.ascension.NWAO.BHT,-163.5508846352569,0.1928327105652302,0.7
19960218A.ascension.VNDA.BHT,-146.5836036738881,0.2912904721351523,0.9925
19960224A.indonesia.BOCO.BHT,-165.14241968028006,0.18207282831138225,0.8525
19960305A.taiwan.LBTB.BHT,-145.62949471945564,0.08942359547584998,0.75
19960322A.aleutian.BDFB.BHT,-160.59183453963888,0.05333960950206529,0.6425
19960324A.macquarie.FFC.BHT,-155.1173929020085,0.11240035213521167,0.66
19960324A.macquarie.LVZ.BHT,-162.08308160251244,0.13448628889720746,0.665
19960324A.macquarie.SCHQ.BHT,-164.610361341378,0.11362097689036305,0.6175
19960330A.aleutian.ATDB.BHT,-158.43683911635222,0.3364032983295922,0.895
19960419A.chile.PET.BHT,-163.7171400467786,0.22131588577453146,0.645
19960419A.chile.XAN.BHT,-166.3342322885254,0.11793685172125208,0.6075
19960507A.kuril.NNA.BHT,-155.6175908330828,0.20748690029201944,0.6
19960602A.atlantic.BJT.BHT,-150.88050007810563,0.197404239812648,0.935
19960602A.atlantic.MAJO.BHT,-154.71975339617325,0.2527791472149584,0.6175
19960602A.atlantic.OGS.BHT,-168.737939585782,0.2058349455638878,0.61
19960606A.indianridge.ALQN.BHT,-170.67003652098688,0.1494465175181069,0.67
19960606A.indianridge.CARO.BHT,-162.87140778895053,0.10254702368978816,0.9
19960606A.indianridge.DSB.BHT,-158.3268963140483,0.14557375946210774,0.8275
19960606A.indianridge.ERM.BHT,-149.52325040221692,0.3470787344258727,0.6225
19960606A.indianridge.POP3.BHT,-162.14761336823437,0.1215987776411506,0.7675
19960606A.indianridge.SDV.BHT,-151.57872479064355,0.20861450044156526,0.7275
19960611A.philippine.ALQN.BHT,-154.1013025931297,0.18545715329098705,0.8575
19960611A.philippine.BISC.BHT,-151.92872145131568,0.2803308221908062,0.7725
19960611A.philippine.BOSA.BHT,-148.14291028053822,0.11178341676077276,0.6525
19960611A.philippine.DEND.BHT,-156.4823784057618,0.06977365389075184,0.6075
19960611A.philippine.POP10.BHT,-150.68670300203868,0.13750194659107767,0.9175
19960611A.philippine.POP7.BHT,-150.13637814397703,0.2044838998406752,0.7025
19960611A.philippine.POP8.BHT,-149.30708422793938,0.1842544810064538,0.89
19960611A.philippine.POP9.BHT,-149.48128628774367,0.117388024772257,0.94
