file,410time,410error,410quality,660time,660error,660quality
20120518B.chile.ABKAR.BHT,-164.09746363418438,0.10779001602931976,0.705,-248.21231542819604,0.15446600197839108,0.7575
20120518B.chile.ARU.BHT,-164.79854395260634,0.08783699038354204,0.6025,-241.4957887983728,0.35863865867730244,0.77
20120518B.chile.FUORN.BHT,-164.94807351524497,0.09255024721449558,0.6225,-220.97651429163184,0.11157920297817404,0.8075
20120518B.chile.SNY.BHT,-168.93011758804977,0.2307961153966273,0.6175,-242.66372777834468,0.1370639026042038,0.8425
20120518B.chile.TARG.BHT,-164.16011640331868,0.05802092446920781,0.6125,-240.12387935951267,0.10023462292920923,0.605
20120523A.india.D34A.BHT,-159.5222008408749,0.12142153875303252,0.895,-239.81395240603626,0.07621357869954369,0.7125
20120523A.india.DIVS.BHT,-159.5959338951519,0.16459351911614825,0.61,-228.063902034228,0.22027383080522173,0.6025
20120523A.india.EYMN.BHT,-165.46371382568827,0.08976799329440771,0.6325,-244.60551330552903,0.21749378809955314,0.605
20120523A.india.U49A.BHT,-164.8709425931999,0.1075399005297296,0.8575,-242.64121540606357,0.12946268066889038,0.84
20120523A.india.W47A.BHT,-162.82658618826372,0.07467058392257273,0.615,-237.63031809564643,0.17715195869680642,0.8375
20120523A.india.W49A.BHT,-160.83827003697672,0.12163226682807507,0.6825,-240.25812066720687,0.20417674681998746,0.6675
20120607A.chile.SPB1.BHT,-154.9209347721452,0.2418033638164233,0.695,-225.3259743618203,0.2281403967004582,0.665
20120607A.chile.TLY.BHT,-158.81960305512206,0.1258867868318226,0.7825,-241.5760966775216,0.1802791151620664,0.755
20120607A.chile.UOSS.BHT,-158.8756115934185,0.0714987426814346,0.6225,-230.9672084945004,0.1581069168981212,0.6825
20120708A.kuril.MPG.BHT,-158.21824510012033,0.1456828731645364,0.7875,-224.00757286037626,0.13688060784935122,0.83
20120708B.kuril.MPG.BHT,-158.25441505736055,0.1739520478119726,0.79,-224.0524138220236,0.14690471984453035,0.8325
20120725A.solomon.655A.BHT,-160.8612034509179,0.3959426098745068,0.6075,-229.04023902445502,0.15786982877435374,0.7325
20120725A.sumatera.959A.BHT,-159.7816086392711,0.11635310828178165,0.6125,-229.00088199812785,0.18484819833463384,0.605
20120725A.sumatera.NC01.BHT,-159.48626378707232,0.1821553858217728,0.855,-233.89394891588702,0.07229100844361483,0.6975
20120725A.sumatera.NC06.BHT,-160.99122168028532,0.08892340097714913,0.6675,-230.4006052405881,0.1312890095734632,0.8275
20120725A.sumatera.NC10.BHT,-159.93989779866249,0.2714470997647306,0.7575,-233.15785924857624,0.1401085438630282,0.7275
20120725A.sumatera.SADO.BHT,-158.81147254449291,0.07561486744353026,0.865,-227.76593882960896,0.1089927331140252,0.6725
20120725A.sumatera.Y51A.BHT,-164.08991385317395,0.1855420660205624,0.83,-235.15611636427812,0.13569583183298464,0.7075
20120726A.mauritius.356A.BHT,-160.64027351011075,0.11764249317877536,0.6325,-233.86756140656536,0.4514390954481977,0.8225
20120726A.mauritius.ANMO.BHT,-154.552875095437,0.14527794836125751,0.72,-244.4137355758656,0.20091138676235035,0.7
20120726A.mauritius.C36A.BHT,-161.29937464680643,0.1571558342545937,0.6575,-230.8095340744831,0.14279224759978942,0.625
20120726A.mauritius.CB15.BHT,-157.4240485733814,0.08553565976335313,0.6025,-217.4318560652135,0.11996001820561833,0.675
20120726A.mauritius.CB2E.BHT,-159.9563793274985,0.09641552594904663,0.6675,-219.5745172610856,0.18757150751759416,0.65
20120726A.mauritius.E36A.BHT,-154.99684879997827,0.1769864297917924,0.6825,-238.16265243599148,0.1387142197027233,0.7075
20120726A.mauritius.E39A.BHT,-155.9531622522947,0.11227758283922347,0.665,-233.93601194044294,0.07911573252315184,0.9125
20120726A.mauritius.F36A.BHT,-162.46903315499898,0.15032787545748147,0.7125,-237.72838686877992,0.13632076021170358,0.6525
20120726A.mauritius.TASL.BHT,-154.63614908957322,0.15428087503686666,0.72,-244.84686393759583,0.15503549055368546,0.6775
20120726A.mauritius.TASM.BHT,-154.69300179748666,0.14534258088849064,0.7075,-244.0436329921404,0.17915744059179065,0.7375
20120726A.mauritius.WCI.BHT,-161.51912338501285,0.15744049490939066,0.61,-243.48932758105687,0.08375752725077944,0.6875
20120728A.png.B15MW.BHT,-158.25100441085198,0.11722256276770733,0.6575,-222.79399498433602,0.16649445086948034,0.7025
20120728A.png.H41A.BHT,-150.19123067892068,0.08899519437704684,0.815,-219.56047611843846,0.15434374812787174,0.845
20120728A.png.LSZ.BHT,-157.9761147108772,0.1606882149203716,0.6275,-231.8403135732609,0.1828739657297168,0.7775
20120728A.png.Z07FW.BHT,-158.9669171885813,0.1237547395799648,0.815,-229.25787800420474,0.0797258610076126,0.6775
20120802A.png.T38A.BHT,-162.66124621291476,0.18070083073821674,0.8775,-225.56618874374504,0.2939592034031906,0.6075
20120802A.png.WCNY.BHT,-163.93303237097768,0.11851611726817993,0.7575,-222.19914833954914,0.15951111887657346,0.8625
20120811A.iran.CPUP.BHT,-147.35209337097564,0.06291558669410499,0.6,-222.8349733068044,0.1592365494746144,0.6325
20120811A.iran.EIDS.BHT,-153.9441663729261,0.18816809255936232,0.875,-225.112706076662,0.1637862102262827,0.6
20120811A.iran.N02D.BHT,-145.11779888045064,0.13325061484683395,0.775,-210.23359331081463,0.10772099494622042,0.6775
20120812A.xizang.CCM.BHT,-162.40223041588746,0.10719745076482448,0.75,-213.48824578349831,0.175594993530835,0.6525
20120812A.xizang.S48A.BHT,-144.5956604497973,0.1783751192075061,0.82,-217.4896563075083,0.4888753161959838,0.7425
20120830A.janmayen.UNGL.BHT,-160.8861546866649,0.11188951473827444,0.6575,-240.63988052392529,0.1068470887122826,0.655
20120908A.indonesia.255A.BHT,-149.4319395328223,0.1104900449352574,0.6925,-232.43408778433616,0.10177594026580096,0.745
20120908A.indonesia.D41A.BHT,-156.50379247507612,0.10157037817848508,0.705,-225.2861531107737,0.20507834089995,0.8675
20120908A.indonesia.DAVN.BHT,-150.06562341598226,0.08254708717096156,0.71,-219.34507243853363,0.1934487645426472,0.6425
20120908A.indonesia.ISCO.BHT,-150.5828941699233,0.16353475624773608,0.625,-225.21302959756625,0.2318107159334417,0.625
20120908A.indonesia.KSU1.BHT,-157.62742208750137,0.2569101524792402,0.635,-226.24633772416584,0.1158815865841148,0.615
20120908B.indonesia.255A.BHT,-149.43390553016553,0.11075737553167833,0.695,-232.46772458574029,0.10670918526676984,0.7475
20120908B.indonesia.D41A.BHT,-155.16688208347057,0.104929603430456,0.695,-224.0636097480803,0.20504975558060684,0.8675
20120908B.indonesia.DAVN.BHT,-150.01000797215147,0.08574597711655937,0.71,-219.3169012105212,0.20432348980611714,0.65
20120908B.indonesia.E29.BHT,-159.67796826340913,0.2641021013614445,0.6275,-233.96351629045643,0.1774073563896054,0.6825
20120908B.indonesia.KSU1.BHT,-157.65810602118125,0.2474407245778636,0.6075,-226.31510596250772,0.11381905403086368,0.6125
20121008A.california.KMI.BHT,-151.36725518206418,0.2971868858896925,0.6375,-221.3061552954432,0.3401925908354317,0.73
20121009A.macquarie.HHC.BHT,-143.72733613835925,0.10248200244778703,0.6,-211.88619900609382,0.10503751241992554,0.915
20121009A.macquarie.JMIC.BHT,-169.74843702302041,0.2310851244092685,0.695,-249.52056212780806,0.13692969040554825,0.8
20121009A.macquarie.MRBL.BHT,-157.24934349146656,0.07229348756952128,0.6,-230.16145045613754,0.13585754234797576,0.655
20121009A.macquarie.R46A.BHT,-161.16285101606448,0.10600101876549492,0.67,-226.0149104969693,0.19742210099058544,0.8375
20121012A.indonesia.PM02.BHT,-156.61505665154834,0.10131790605703468,0.7475,-235.08414727629247,0.1561571604775551,0.8525
20121012B.indonesia.PM02.BHT,-156.60187052390654,0.10137775887024277,0.75,-235.0777904876408,0.15491643823039208,0.8525
20121020A.vanuatu.GRFO.BHT,-157.56060302100678,0.06877375861764533,0.7425,-237.45927492225533,0.17976030092138434,0.6225
20121020A.vanuatu.KWP.BHT,-155.19099796299062,0.1314138227834434,0.635,-230.7421993192877,0.1644771089451637,0.6225
20121020A.vanuatu.SPB.BHT,-155.2028287079012,0.12045810506917345,0.79,-233.24314029634186,0.14018982317800766,0.7475
20121020A.vanuatu.VTS.BHT,-157.93666886717952,0.2166551383051149,0.625,-231.8626046512433,0.14330464873843726,0.7825
20121108A.vancouver.BOSA.BHT,-160.657447439627,0.12887683593889238,0.7525,-232.29817123019376,0.16001662753463766,0.835
20121111A.mexico.GYA.BHT,-158.36140400317527,0.17730515485216802,0.61,-227.80536941534746,0.1599763977761697,0.605
20121111A.myanmar.SPB.BHT,-159.19980609113398,0.08223682402029786,0.7125,-241.3783863424533,0.2761563253642584,0.6375
20121112A.alaska.MUN.BHT,-156.75468607619362,0.15498669491322406,0.6475,-236.4143287429988,0.34430546424953423,0.6275
20121217A.minahassa.SN45.BHT,-158.46227766918992,0.13414677045739504,0.685,-235.0771179117962,0.2094042214406592,0.62
20130130A.chile.PSAA3.BHT,-149.64324893228192,0.12090298427058065,0.605,-223.89891721022357,0.1096951718623194,0.7225
20130130A.chile.PSAD2.BHT,-151.94465205998526,0.1256379594383974,0.735,-223.28928905483798,0.14893384862678086,0.7375
20130130A.santacruz.ATD.BHT,-155.09076410533828,0.11766518952601725,0.6925,-224.14073819063785,0.2285181186086237,0.7925
20130208A.santacruz.CLF.BHT,-163.40054379687598,0.07130726716126752,0.6525,-241.6143443942949,0.1480370028848874,0.6625
20130208A.santacruz.CUC.BHT,-155.02914432338198,0.0994307548229189,0.6825,-224.63807585821988,0.34633364012994605,0.9
20130208A.santacruz.J41A.BHT,-150.2334060721039,0.12108382672000828,0.6975,-212.57070800733064,0.12510361564680395,0.69
20130208A.santacruz.VLC.BHT,-161.37738159557242,0.1048701634814156,0.6625,-239.82248456534904,0.10673238114035524,0.7975
20130228A.kuril.CLRK.BHT,-148.6625138280044,0.08002522809004238,0.635,-233.79132466964091,0.11959986603782348,0.63
20130228A.kuril.GO04.BHT,-163.54275308687596,0.1163748129726766,0.78,-234.10889499705127,0.12174732635286732,0.7625
20130228A.kuril.GO06.BHT,-158.3695428061526,0.11256881788216727,0.8175,-234.40141390455798,0.15502024808358972,0.9625
20130228A.kuril.SBA.BHT,-154.87690438093716,0.09640105612666357,0.65,-224.20104665476217,0.16816362829927414,0.6125
20130416A.newguinea.L53A.BHT,-150.13868043136998,0.1836574191235461,0.6475,-229.1872983099217,0.07999672711939196,0.6775
20130416A.newguinea.N43A.BHT,-158.55469903649674,0.10196653990700123,0.71,-223.46389407328843,0.12959905579368688,0.915
20130423A.png.454A.BHT,-153.3200337863623,0.14529084413916948,0.65,-235.35885881662585,0.12131450829524693,0.7025
20130423A.png.CPUP.BHT,-157.71526716393515,0.15824137044857853,0.845,-229.5110726057597,0.17385169680926546,0.69
20130423A.png.D52A.BHT,-161.73733403831403,0.16303830873883446,0.695,-223.59348314481446,0.08665574134156467,0.695
20130423A.png.H38A.BHT,-161.43972500434637,0.07479046152078468,0.91,-222.6706158104508,0.08861489711052108,0.9025
20130423A.png.S47A.BHT,-156.77491988138098,0.05484275259407016,0.635,-225.74567436068855,0.2999222390588371,0.885
20130423A.png.V60A.BHT,-156.47987806814845,0.08126945860280231,0.8625,-222.4706364717225,0.24642256924518144,0.645
20130423A.png.Y60A.BHT,-154.28330379183416,0.19586485868803527,0.8625,-218.64737181480493,0.17413386460557645,0.75
20130423A.png.Z54A.BHT,-159.09629590941762,0.1115230938744333,0.8925,-231.31185946923543,0.1646028187238559,0.795
20130511A.iran.757A.BHT,-158.77690920323045,0.05031024840154785,0.64,-218.29078563244357,0.05877271277752751,0.6725
20130511A.iran.PDM.BHT,-164.33894876165874,0.3718305231802209,0.75,-227.51220489442127,0.1216220001072566,0.775
20130511A.iran.Y12C.BHT,-163.94720841447602,0.0983330885813288,0.605,-231.54486667066047,0.06995463544766559,0.6825
20130520A.chile.ARU.BHT,-165.04103006563753,0.10004661038538114,0.8475,-242.64710434356726,0.14611372131347944,0.8825
20130520A.chile.BNI.BHT,-154.53682916275096,0.12389105141119038,0.6375,-222.39136854767563,0.11886590435778632,0.65
20130520A.chile.BTK.BHT,-163.86903984474168,0.1100138373817302,0.64,-238.32623754142688,0.2697313673071218,0.9125
20130520B.chile.ARU.BHT,-164.94066956130484,0.11967331663398847,0.8425,-242.56391059527485,0.1444086033163909,0.88
20130520B.chile.BTK.BHT,-163.83955453131392,0.10893600184736696,0.6375,-238.30166489907944,0.2582912979416174,0.895
20130520B.chile.EKS2.BHT,-162.98073037481907,0.07755685291643488,0.65,-241.18609742560486,0.06536116598525551,0.62
20130520B.chile.PM34.BHT,-149.4311941414681,0.11135124272796194,0.835,-216.8837696890995,0.11759729895235775,0.6825
20130520B.chile.PTPK.BHT,-153.49454135490163,0.1446872906525009,0.9325,-217.56264875466027,0.1334687889757684,0.8375
20130520B.chile.SNY.BHT,-167.40663616605968,0.22767648059952544,1.0375,-238.86984677110507,0.2363755975316929,1.11
20130602A.taiwan.L49A.BHT,-151.05250071369392,0.06863431005337943,0.74,-222.2989112787072,0.23466372726642706,0.765
20130602A.taiwan.X40A.BHT,-147.9498944333836,0.1712517569831538,0.685,-215.00616660736526,0.0916974466467121,0.7575
20130602A.taiwan.X48A.BHT,-151.05142832492197,0.08611135109325242,0.665,-220.6872005716842,0.1383947249831034,0.7875
20130602A.taiwan.X51A.BHT,-154.84948367917394,0.10530443988836584,0.645,-218.9696512981441,0.2003041415988988,0.6175
20130624A.atlantic.JKA.BHT,-160.37688769239725,0.0753516321827988,0.875,-221.54372426829727,0.36856703828385545,0.675
20130624A.atlantic.TJN.BHT,-156.47050952516608,0.09443436321792788,0.85,-224.5063982864352,0.14069812290608824,0.6475
20130702A.sumatera.H04D.BHT,-151.6643237307511,0.1534251779981788,0.605,-232.52543762168528,0.07948648686166875,0.615
20130702A.sumatera.TPNV.BHT,-163.48882420719323,0.19563842073750906,0.615,-222.3039920248191,0.1551887422425404,0.61
20130706A.sumatera.E51A.BHT,-153.75342040737473,0.11135033938768434,0.7375,-231.8944300179849,0.1047159024743465,0.65
20130706A.sumatera.K52A.BHT,-155.47133242539462,0.20494238231095527,0.675,-232.2456588771264,0.13957606403607234,0.7175
20130721A.newzealand.BMNY.BHT,-156.32224500796218,0.09193756290710416,0.6675,-228.57473188692018,0.05674296502156636,0.64
20130721A.newzealand.C40A.BHT,-155.1616858641196,0.1475988796939981,0.635,-221.76253082673242,0.13964434306828638,0.7
20130721A.newzealand.E53A.BHT,-158.54219840769275,0.08918653431677677,0.6475,-232.363849066776,0.13962667682503105,0.8925
20130721A.newzealand.E54A.BHT,-158.55630621887542,0.0902673448987314,0.8375,-232.4592684140937,0.22196084114898745,0.95
20130721A.newzealand.I53A.BHT,-158.71262060477488,0.147416144767328,0.715,-227.5425474872607,0.16371321772974207,0.7375
20130721A.newzealand.IRON.BHT,-143.24622474773668,0.09823878494037172,0.63,-222.78977826434533,0.16920200873551405,0.775
20130721A.newzealand.J52A.BHT,-156.29426581154053,0.12635098072748965,0.6825,-227.3795647812513,0.15883735750138414,0.6225
20130721A.newzealand.KGNO.BHT,-156.54741833116898,0.13670706643267008,0.6425,-226.3317010601146,0.09476732943541806,0.8975
20130721A.newzealand.MCVT.BHT,-159.1194636418935,0.13309440386248908,0.7475,-234.70513007964558,0.0756585575373259,0.69
20130721A.newzealand.P48A.BHT,-152.1045921983767,0.14120720055118682,0.695,-227.40651652174114,0.07292342606919715,0.6475
20130721A.newzealand.T56A.BHT,-159.1947423746509,0.15770498994507315,0.9175,-224.99186005913586,0.08565493591147587,0.6675
20130721A.newzealand.U55A.BHT,-161.19994014783168,0.16754426160934272,0.6475,-225.22227248870186,0.17487641422367767,0.6175
20130721A.newzealand.V59A.BHT,-161.65111636787424,0.08013839411302047,0.9275,-226.7236098761824,0.13860040376398447,0.9975
20130721A.newzealand.WCNY.BHT,-156.2346452325346,0.0787789204021397,0.73,-228.65794422296642,0.10687424899633187,0.66
20130722A.princeedward.256A.BHT,-150.35725918203923,0.12094709155174235,0.91,-235.10339831052246,0.17831901452423546,0.85
20130722A.princeedward.555A.BHT,-156.6028458908441,0.20935522320620506,0.9575,-228.9898715014329,0.29856170754662803,0.6725
20130722A.princeedward.ALLY.BHT,-158.28669385119036,0.14203137796578838,0.6125,-238.9844782204711,0.19369899922551187,0.6325
20130722A.princeedward.BLA.BHT,-158.39598230275132,0.07003076448297897,0.6375,-234.69758711467875,0.07442762986321817,0.6875
20130722A.princeedward.BMO.BHT,-163.15687115421724,0.2841320083900493,0.7625,-242.39602200928573,0.1292290995144049,0.915
20130722A.princeedward.CCB.BHT,-166.15868791101457,0.09101537242561017,0.655,-238.36468848803443,0.26527980394220313,0.6575
20130722A.princeedward.F05D.BHT,-159.4152184694611,0.08338913327913552,0.6175,-243.57032363407842,0.07461517765287444,0.665
20130722A.princeedward.F48A.BHT,-156.3437454554371,0.2579650121125805,0.6325,-234.1532112944979,0.07915645295790262,0.6475
20130722A.princeedward.HWUT.BHT,-163.8476205354898,0.09152173927256788,0.75,-239.86402984956348,0.1176298672782043,0.7225
20130722A.princeedward.J47A.BHT,-162.48682922506393,0.15880088130915462,0.8,-234.0093857775992,0.1454091043916186,0.62
20130722A.princeedward.LLLB.BHT,-170.7613954268104,0.13788227988018548,0.7825,-245.9496183562259,0.10856760615577922,0.6375
20130722A.princeedward.M49A.BHT,-161.6160097209276,0.06559633516067866,0.8775,-236.9783539838037,0.17244407676863766,0.8125
20130722A.princeedward.M50A.BHT,-161.9275345785427,0.11398252485591465,0.8225,-235.023955838568,0.1942219478268057,0.8925
20130722A.princeedward.MLPR.BHT,-152.50810584941655,0.17374847930956228,0.68,-223.0879415915992,0.099646901883032,0.8625
20130722A.princeedward.N47A.BHT,-161.71276500142255,0.06252578503950554,0.7225,-237.65087100098168,0.1062779155017297,0.67
20130722A.princeedward.N48A.BHT,-161.6898046553573,0.14288054716950765,0.9525,-236.5689354232568,0.2735846862661532,0.61
20130722A.princeedward.NC02.BHT,-158.02315207453202,0.13637898131077622,0.9625,-231.28512141377223,0.09355959442073622,0.845
20130722A.princeedward.NC04.BHT,-156.8332405054499,0.1488409898044707,0.7825,-230.21739355497712,0.1526107688480845,0.8825
20130722A.princeedward.NC06.BHT,-158.11095026121149,0.10793455815516326,0.64,-229.295053425336,0.11599257892120048,0.8
20130722A.princeedward.NC07.BHT,-158.32421014303182,0.1602580147421455,0.8225,-230.08175528488758,0.15289396860596427,0.7425
20130722A.princeedward.NC09.BHT,-158.2082206211399,0.13041486678533928,0.875,-228.73896975338602,0.12843447472961966,0.835
20130722A.princeedward.OMAK.BHT,-168.36183494904682,0.2226649765652132,0.6175,-240.757710162821,0.1391371173445548,0.6075
20130722A.princeedward.P46A.BHT,-158.120900658327,0.1797309416818031,0.8425,-230.91969204170863,0.32435847993852424,0.9225
20130722A.princeedward.P55A.BHT,-163.8858672543136,0.0921318703294276,0.625,-235.34497871415334,0.11184052942567313,0.6275
20130722A.princeedward.PINE.BHT,-164.37081957725144,0.13505290173547532,0.605,-247.70030619930927,0.13227030546057034,0.6425
20130722A.princeedward.Q56A.BHT,-162.2118389982259,0.15682780618220565,0.93,-229.99464304975544,0.09341677767003782,0.74
20130722A.princeedward.Q57A.BHT,-160.5030752574831,0.20763680556391192,1.0025,-229.72591873402803,0.13411105428549042,0.8575
20130722A.princeedward.T50A.BHT,-157.21457912638462,0.07224354112808838,0.75,-233.8507480869176,0.10389865220522083,0.955
20130722A.princeedward.T58A.BHT,-160.5555641571877,0.14591970552479575,0.6525,-228.77571511552586,0.09495938950648396,0.8075
20130722A.princeedward.T60A.BHT,-153.7161247969321,0.2216033116204117,0.6575,-223.9571565780069,0.17041343359084787,0.935
20130722A.princeedward.TCOL.BHT,-159.78526557119136,0.1690701825396858,0.685,-238.02753455596928,0.1188877713807214,0.6425
20130722A.princeedward.TPAW.BHT,-164.82763231059772,0.09885961126100894,0.6375,-242.6738819636923,0.21027348414225275,0.97
20130722A.princeedward.V55A.BHT,-159.62493313315105,0.08765932819266734,0.93,-233.09271427077653,0.1001052871938082,0.655
20130722A.princeedward.V58A.BHT,-157.83879811979028,0.18295219063389007,0.705,-231.42851271279056,0.10394176218666357,0.63
20130722A.princeedward.V59A.BHT,-157.9898363209183,0.3241412431024913,0.8725,-225.2263972746452,0.1852192279140521,0.7875
20130722A.princeedward.W56A.BHT,-155.9034126383461,0.10927282876075736,0.8025,-227.66462377908928,0.12236842890129715,0.9025
20130722A.princeedward.X48A.BHT,-156.27994648164088,0.2263491339201997,0.7625,-233.5530943001968,0.1740767086048982,0.695
20130722A.princeedward.X51A.BHT,-165.45912521733382,0.2574946381637144,0.975,-231.3614943921368,0.13416318615455156,0.8425
20130722A.princeedward.X54A.BHT,-161.59556411887428,0.0685718241245717,0.6225,-231.87566838223609,0.14445916219520058,0.66
20130722A.princeedward.X56A.BHT,-157.61456315684273,0.11303692440559834,0.8825,-230.74668398317658,0.08266411020331259,0.8
20130722A.princeedward.X58A.BHT,-158.35501003828887,0.15282885004573524,0.74,-230.3667843104521,0.2044884710570317,1.0525
20130722A.princeedward.Y54A.BHT,-157.86326283585902,0.11602305044547002,0.935,-235.05426032992298,0.13353852143453274,0.65
20130722A.princeedward.Y55A.BHT,-157.39014136111945,0.08498904696537847,0.9075,-234.09881966423683,0.153473812124344,0.63
20130722A.princeedward.Y57A.BHT,-154.6364411655088,0.11142208234153483,1.0075,-228.621390696105,0.10089590482619118,0.785
20130816A.newzealand.MCVT.BHT,-157.3366884486536,0.06950149928304822,0.665,-235.0591121906073,0.2027949201010073,0.8575
20130816A.newzealand.N53A.BHT,-150.31586090529885,0.2967692016950437,0.6175,-221.31538168655274,0.19733310097624,0.81
20130816A.newzealand.NCB.BHT,-156.27217749206662,0.07470766464358992,0.61,-230.76307487872342,0.08475607018289348,0.67
20130816A.newzealand.R57A.BHT,-158.84504266068438,0.13815710059970338,0.72,-223.29512039172585,0.21151120574427126,0.7475
20130817A.indianridge.357A.BHT,-159.05958882143483,0.0771187510896313,0.8875,-243.70279909200906,0.10337296528799736,0.6875
20130817A.indianridge.455A.BHT,-158.06533604015743,0.16112645057846076,0.7775,-236.3072380158873,0.19616308444390074,0.835
20130817A.indianridge.BFS.BHT,-165.12981403585775,0.1685204928028364,0.8475,-243.64942077383247,0.22172887794798352,0.8025
20130817A.indianridge.Q49A.BHT,-162.12208938458915,0.1827400780926786,0.62,-238.60636440712798,0.15129567020682946,0.83
20130817A.indianridge.R49A.BHT,-160.12301555592097,0.06872987247516943,0.645,-239.91431826073085,0.06556811396864287,0.6125
20130817A.indianridge.X16A.BHT,-165.43351238390855,0.1880511923258089,0.7725,-242.83636008744003,0.13430386594203728,0.8825
20130911A.pacific.ABKAR.BHT,-155.7096228955069,0.11997334373147482,0.79,-230.92643025409407,0.06162177651638201,0.76
20130911A.pacific.KKAR.BHT,-161.60844940268424,0.11847553286199332,0.695,-228.8734170074445,0.10210069061089876,0.7975
20130928A.pakistan.MLAC.BHT,-157.6558526406691,0.12023477374408136,0.6425,-217.5468740842953,0.17754722163447956,0.6475
20130928A.pakistan.WHIT.BHT,-147.35344740000522,0.08798380222343287,0.7475,-223.9239018810044,0.12567447244255725,0.825
20130928A.pakistan.WVT.BHT,-161.38994225502154,0.11800580791328875,0.6425,-230.30274769594726,0.3083963620840173,0.6275
20130930A.newzealand.N47A.BHT,-154.9148151970125,0.10180216002085772,0.6,-227.46668023179168,0.10438605791378144,0.72
20130930A.newzealand.T49A.BHT,-150.7923462827021,0.1959331021741078,0.7875,-231.7824584588861,0.18987609101255049,0.785
20130930A.newzealand.X54A.BHT,-151.39583763753708,0.12069078181301113,0.74,-222.27038235983449,0.10490737308279392,0.7
20131004A.indianridge.J48A.BHT,-167.961305580256,0.11566899470481053,0.8325,-245.71133007289586,0.22188314917253849,0.66
20131004A.indianridge.MATN.BHT,-158.4676828315019,0.07339526915684222,0.65,-235.85908893382492,0.09070544408310233,0.83
20131004A.indianridge.SADO.BHT,-165.20529527414777,0.14268951799508395,0.8375,-235.17733854410525,0.11888677474829785,0.65
20131004A.indianridge.SOEG.BHT,-152.1237819825556,0.08723709094988276,0.6175,-222.2410245216463,0.21134548995892505,0.6025
20131004A.indianridge.TCOL.BHT,-164.74252733849806,0.1122699572090882,0.66,-235.76478610016738,0.1842531407276843,0.615
20131004A.indianridge.U40A.BHT,-170.5744712616518,0.1814170845748925,0.825,-246.28351600958092,0.12220298365866335,0.7175
20131004A.indianridge.WAT6.BHT,-167.84088096912637,0.11136525556786336,0.6,-240.42926084428586,0.15429941461324015,0.63
20131006A.chile.TJN.BHT,-163.8563796220717,0.31829821552696336,0.9175,-238.14504521597482,0.17164734876750234,0.7825
20131019A.california.EIL.BHT,-153.42959897705344,0.1483800714341424,0.6675,-219.86002248222562,0.11180076093145548,0.775
20131019A.california.XAN.BHT,-155.70637453719644,0.22867492642276555,0.6,-227.0310610346388,0.09020011915400772,0.6525
20131024A.southsandwich.HUMO.BHT,-157.3729274520012,0.2111911436394266,0.89,-231.51138197885447,0.19074207976308405,0.745
20131031A.chile.KMBL.BHT,-151.41166033681327,0.0980928111183429,0.755,-221.20029247289185,0.1214213386444896,0.7075
20131116A.scotia.D54A.BHT,-152.23638377980308,0.1791044116466803,0.6,-220.23393297849069,0.2320980286357701,0.8375
20131116A.scotia.L65A.BHT,-155.79451455637198,0.14616211263337311,0.6375,-223.27327381410683,0.13193820758741054,0.8525
20131116A.scotia.NIKH.BHT,-167.52160786534236,0.0949329912012573,0.7025,-239.25307755407485,0.10922852246865547,0.75
20131119A.indonesia.F45A.BHT,-159.78253787401366,0.17089630314454485,0.6225,-225.86299493073884,0.20615020588710514,0.93
20131119A.indonesia.I40B.BHT,-155.38241257471566,0.1417018522917691,0.655,-225.8237032648951,0.14690470978281972,0.865
20131125A.falkland.BPAW.BHT,-155.3610517963967,0.09538625531840676,0.64,-235.94449746508786,0.1279730068859888,0.6275
20131125A.falkland.CCB.BHT,-158.44226274029552,0.4717135127941183,0.6925,-231.339449297653,0.08432970086984164,0.81
20131125A.falkland.CN2.BHT,-167.51264847443406,0.1809288715975811,0.7725,-242.59789617731067,0.09420255023990724,0.83
20131125A.falkland.DHY.BHT,-153.7544436311544,0.1279524363717934,0.82,-231.5016527674161,0.11840517865333985,0.9
20131125A.falkland.E55A.BHT,-145.1583329955009,0.14266892905188278,0.895,-222.10230631214367,0.13457388887052568,0.9275
20131125A.falkland.INK.BHT,-157.33929901839122,0.09907605696962576,0.65,-235.7430488091576,0.1863411917157196,0.675
20131125A.falkland.MDM.BHT,-157.88278361260564,0.1229023498604592,0.65,-235.89053421436063,0.13045490629980722,0.81
20131125A.falkland.RDOG.BHT,-161.06042231502337,0.16447357995433226,0.715,-236.12356793030497,0.20681019834908565,0.6725
20131125A.falkland.RND.BHT,-151.72612183779637,0.17885677757970214,0.7625,-234.14217844609936,0.205002140711082,0.7925
20131125A.falkland.TOLK.BHT,-161.19577961404948,0.12093749855237612,0.6475,-238.9926817519687,0.09363921515277268,0.9175
20131125A.falkland.TPAW.BHT,-156.81336942697374,0.10264426121397703,0.74,-225.93138710792962,0.12136886550837996,0.6125
20131208A.kuril.TRQA.BHT,-165.09865845248942,0.14437741875633933,0.8125,-239.0271080701825,0.09747480135312434,0.7475
20140212A.xizang.060A.BHT,-152.7204950894723,0.06248587895038898,0.6675,-220.66738172477767,0.1439704580778982,0.69
20140212A.xizang.PAYG.BHT,-160.14399978797871,0.1568454362545074,0.7725,-234.01702845949902,0.06421966595947863,0.68
20140212A.xizang.RUS.BHT,-155.56430141465998,0.3356425261481818,0.6875,-230.88409510207958,0.09128307158608703,0.75
