file,time,error,quality
19960606A.indianridge.ERM.BHT,-147.75805669484032,0.3054095404563506,0.6225
19960606A.indianridge.POP3.BHT,-160.35261176472758,0.1083155627150303,0.7525
19960606A.indianridge.SDV.BHT,-153.1410387806024,0.21019270773824345,0.7275
19960611A.philippine.ALQN.BHT,-151.6239341385353,0.1312695469023946,0.81
19960611A.philippine.BISC.BHT,-149.3912502391321,0.291776067721097,0.7775
19960611A.philippine.BOSA.BHT,-149.48910575953494,0.10810808886223444,0.655
19960611A.philippine.DEND.BHT,-153.865676672402,0.07031478980164013,0.615
19960611A.philippine.POP1.BHT,-162.18446174689387,0.10107852081758624,0.6475
19960611A.philippine.POP10.BHT,-148.0763520076474,0.13623400148115328,0.9225
19960611A.philippine.POP7.BHT,-147.53026730250298,0.208869549269672,0.7025
19960611A.philippine.POP8.BHT,-146.69211081778872,0.18587817690650746,0.895
19960611A.philippine.POP9.BHT,-146.95393630731473,0.12135771958908785,0.9425
19960614A.philippine.PAB.BHT,-155.81958870610615,0.1540720705276424,0.7025
19960614A.philippine.POP6.BHT,-149.43213880133086,0.17741331866930926,0.7
19960622A.bouvet.ADK.BHT,-166.04651442818528,0.22459663427882384,0.8775
19960622A.bouvet.BELL.BHT,-157.61780746774485,0.15344203872682274,0.815
19960622A.bouvet.DEND.BHT,-157.75676143804714,0.16232049670227852,0.6775
19960622A.bouvet.KBS.BHT,-161.1771820273463,0.10815929932053306,0.685
19960622A.bouvet.MAJO.BHT,-159.2899530015628,0.15581150523046913,0.66
19960622A.bouvet.MAK.BHT,-162.53999268629738,0.13716305938914913,0.86
19960622A.bouvet.NNNN.BHT,-155.35330151650558,0.06324411988631545,0.67
19960622A.bouvet.POP3.BHT,-158.5028918962555,0.07093604055910918,0.715
19960622A.bouvet.ULN.BHT,-164.7274025279007,0.2373689861746717,0.6675
19960622A.bouvet.VBOI.BHT,-152.46796118104822,0.13606347463353988,0.6375
19960622A.bouvet.VSG4.BHT,-156.982522329443,0.2171052019479124,0.8625
